,Match_Id,cum_run_conceded,cum_ball_thrown,cum_wicket,Player_Id
4264,598037,1667,1461,64.0,136
4349,598044,1687,1473,64.0,136
4407,598049,1711,1497,66.0,136
4455,598053,1727,1521,67.0,136
4489,598056,1769,1545,67.0,136
4549,598061,1810,1569,67.0,136
4598,598065,1830,1581,67.0,136
4657,598070,1866,1599,67.0,136
4704,598074,1874,1623,69.0,136
4728,598076,1894,1647,70.0,136
4800,729290,1910,1671,71.0,136
4856,729300,1936,1695,73.0,136
4893,729306,1992,1719,75.0,136
4949,729316,2030,1743,75.0,136
4987,729322,2057,1764,75.0,136
5104,733994,2111,1788,75.0,136
5126,733998,2124,1812,75.0,136
5173,734006,2147,1830,77.0,136
5204,734012,2180,1848,77.0,136
5253,734020,2212,1872,78.0,136
5467,829712,2250,1896,78.0,136
5513,829720,2271,1920,79.0,136
5572,829730,2303,1944,81.0,136
5612,829736,2337,1968,82.0,136
5658,829744,2351,1980,82.0,136
5707,829752,2373,1999,82.0,136
5752,829762,2405,2023,84.0,136
5778,829766,2430,2035,84.0,136
5806,829772,2450,2059,85.0,136
5866,829782,2460,2071,86.0,136
5902,829788,2501,2095,86.0,136
5961,829798,2526,2119,87.0,136
6156,980908,2560,2137,87.0,136
6212,980918,2571,2149,88.0,136
6261,980926,2582,2167,92.0,136
6333,980938,2608,2185,92.0,136
6408,980950,2632,2209,94.0,136
6442,980956,2659,2227,94.0,136
6502,980966,2695,2251,95.0,136
6525,980970,2714,2269,96.0,136
6561,980976,2742,2293,97.0,136
6634,980988,2779,2317,97.0,136
6698,980998,2798,2335,99.0,136
6721,981002,2840,2359,100.0,136
6755,981008,2850,2371,100.0,136
6806,981016,2871,2389,100.0,136
406,336020,0,0,0.0,137
703,392187,29,24,2.0,137
785,392195,49,48,5.0,137
835,392200,78,72,6.0,137
874,392203,107,96,6.0,137
925,392207,135,120,8.0,137
1411,419112,161,140,8.0,137
1463,419116,195,164,10.0,137
3087,548318,226,188,12.0,137
3158,548324,249,212,12.0,137
3206,548328,273,237,12.0,137
3262,548333,307,261,12.0,137
4139,598026,330,285,12.0,137
429,336022,0,0,0.0,140
1650,419132,22,18,0.0,140
1863,419149,34,30,0.0,140
1971,419158,62,54,1.0,140
2126,501203,83,69,1.0,140
2189,501208,109,93,2.0,140
2262,501214,133,117,5.0,140
2325,501219,147,129,5.0,140
2372,501224,165,147,6.0,140
2409,501227,188,171,6.0,140
2506,501235,200,183,6.0,140
2554,501239,225,207,9.0,140
2617,501244,244,231,11.0,140
2652,501247,278,255,13.0,140
2688,501250,294,267,13.0,140
2806,501260,309,291,14.0,140
2886,501267,327,309,15.0,140
2940,501272,339,327,16.0,140
2967,501274,365,351,17.0,140
3014,548312,388,369,17.0,140
3076,548317,396,375,17.0,140
3464,548352,412,387,17.0,140
3537,548358,430,405,17.0,140
3735,548375,455,430,17.0,140
3791,548380,478,454,17.0,140
3826,548383,495,473,17.0,140
3864,548386,519,497,17.0,140
4229,598034,528,503,17.0,140
4395,598048,563,527,17.0,140
4477,598055,585,545,18.0,140
4511,598058,615,569,19.0,140
4705,598074,641,593,21.0,140
4974,729320,670,616,24.0,140
5646,829742,687,628,24.0,140
5698,829750,722,652,24.0,140
5722,829754,758,676,26.0,140
5753,829762,786,700,27.0,140
5877,829784,803,724,28.0,140
6296,980932,837,742,28.0,140
6322,980936,877,766,31.0,140
6360,980942,899,784,31.0,140
6597,980982,940,808,31.0,140
6708,981000,966,826,31.0,140
6807,981016,988,850,32.0,140
