,Match_Id,Season_Id,City_Name,Batting_first_team,Batting_second_team,form_diff,target,Win_percent_1,Win_percent_2,Win_Ground_1,col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49,col50,col51,col52,col53,col54,col55,col56,col57,col58,col59,col60,col61,col62,col63,col64,col65,col66,col67,col68,col69,col70,col71,col72,col73,col74,col75,col76,col77,col78,col79,col80,col81,col82,col83,col84,col85,col86,col87,col88,col89,col90,col91,col92,col93,col94,col95,col96,col97,col98,col99,col100,col101,col102,col103,col104,col105,col106,col107,col108,col109,col110,col111,col112,col113,col114,col115,col116,col117,col118,col119,col120,col121,col122,col123,col124,col125,col126,col127,col128,col129,col130,col131
368,734004,7,Bangalore,2,5,-0.4,0,0.454545454545455,-0.8,0.375,50.9107142857143,130.301645338208,0.741316270566728,78,51,9.17647058823529,63.1081081081081,155.770513675784,1.20346897931955,38.4285714285714,29.5714285714286,7.79710144927536,0,0,0,36,24,9,48.9069767441861,147.165850244927,0.867739678096571,36,24,9,25.2222222222222,129.961832061069,0.839694656488549,35.4705882352941,29.7647058823529,7.1501976284585,28.3703703703704,143.177570093458,0.852336448598131,36.22,26.66,8.15153788447112,28.3333333333333,109.913793103448,0.65,36,24,9,13.2,95.6521739130435,0.405797101449275,24.1333333333333,19.6,7.38775510204082,36,85.7142857142857,0.333333333333333,50.4666666666667,36.6,8.27322404371585,1,100,0,18.775,14.275,7.89141856392294,2,26.6666666666667,0,36.5526315789474,29.4473684210526,7.44772117962467,-56.6666666666667,-120.996441281139,-0.683274021352313,-36,-24,-9,-31.8823529411765,-119.120879120879,-0.654945054945055,-36,-24,-9,-38.5957446808511,-142.163009404389,-0.963949843260188,-28.0172413793103,-22.5,-7.47126436781609,-31.75,-131.379310344828,-0.724137931034483,-114.333333333333,-90,-7.62222222222222,-24.4090909090909,-113.052631578947,-0.56,-36,-24,-9,-68.25,-133.823529411765,-0.669934640522876,-60,-24,-15,-20.75,-122.058823529412,-0.529411764705882,-65,-46.5,-8.38709677419355,-16.5333333333333,-127.835051546392,-0.690721649484536,-44.969696969697,-37.3333333333333,-7.22727272727273,-2,-66.6666666666667,0,-21.4285714285714,-15.8571428571429,-8.10810810810811,-6.5,-44.8275862068966,-0.137931034482759,-20.3333333333333,-17,-7.17647058823529,0,0,0,-36,-24,-9
369,734006,7,Hyderabad,11,7,0.2,0,0.444444444444444,-0.5,0.375,36.88,125.613079019074,0.790190735694823,38,37,6.16216216216216,39.3928571428571,120.744389709907,0.683087027914614,65,49,7.95918367346939,37.0625,130.905077262693,0.71523178807947,36,24,9,50.4666666666667,138.729383017715,0.872327428222358,36,24,9,25.9473684210526,116.548463356974,0.735224586288416,36,24,9,24.4705882352941,127.217125382263,0.691131498470948,27.2857142857143,22.3809523809524,7.31489361702128,32.5,122.463768115942,0.626086956521739,43.5227272727273,34.2727272727273,7.61936339522546,24.4,104.273504273504,0.427350427350427,55.7777777777778,41.4444444444444,8.07506702412869,10.5833333333333,102.41935483871,0.403225806451613,33.7551020408163,31.1224489795918,6.50754098360656,15.3571428571429,95.5555555555556,0.364444444444444,29.7272727272727,24.8030303030303,7.19120342089188,12.75,100,0.490196078431373,29.046511627907,25.9767441860465,6.70904207699194,-51.5,-121.176470588235,-0.776470588235294,-36,-24,-9,-26.25,-114.130434782609,-0.804347826086956,-36,-24,-9,-35.8125,-124.115523465704,-0.674368231046931,-36,-24,-9,-46.0877192982456,-133.621566632757,-0.804679552390641,-68.25,-46.5,-8.80645161290323,-34.6578947368421,-145.364238410596,-0.95364238410596,-46,-33.8333333333333,-8.1576354679803,-21.6666666666667,-121.495327102804,-0.710280373831776,-21.25,-12,-10.625,-12.5454545454545,-121.052631578947,-0.807017543859649,-36,-24,-9,-27.5555555555556,-134.054054054054,-0.908108108108108,-35.9473684210526,-30.3508771929825,-7.10635838150289,-24.3333333333333,-90.1234567901235,-0.54320987654321,-22.8253968253968,-22.2539682539683,-6.15406562054208,-9,-75,-0.333333333333333,-36.4117647058824,-27.3529411764706,-7.98709677419355,-2.75,-34.375,0,-32.2954545454545,-26.3409090909091,-7.35634167385677
370,734008,7,Ranchi,5,3,-0.4,0,0.375,-0.5,0.5,28,127.272727272727,0.727272727272727,161.5,133.5,7.25842696629214,37.8125,141.686182669789,0.960187353629976,28.6206896551724,22.9137931034483,7.49435665914221,55.6129032258064,120.812894183602,0.68114926419061,36,24,9,33.2222222222222,121.052631578947,0.668016194331984,36,24,9,29.3846153846154,130.821917808219,0.719178082191781,114.333333333333,90,7.62222222222222,72.25,136.96682464455,0.710900473933649,60,24,15,25.875,135.294117647059,0.666666666666667,62.9090909090909,44.4545454545455,8.49079754601227,108,127.058823529412,0.8,36,24,9,16.5333333333333,127.835051546392,0.690721649484536,45.3636363636364,37.5151515151515,7.25525040387722,40,166.666666666667,1.25,289,262,6.61832061068702,6.5,44.8275862068966,0.137931034482759,21.2631578947368,17.3684210526316,7.34545454545455,-35.1,-133.799237611182,-0.950444726810674,-26.3684210526316,-19,-8.32686980609418,-35.9791666666667,-125.235678027556,-0.80638143582306,-36,-24,-9,-40.7846153846154,-134.432048681542,-0.767748478701826,-57.9166666666667,-44.9166666666667,-7.73654916512059,-48.3157894736842,-127.5,-0.669444444444444,-64,-24,-16,-13.5,-103.846153846154,-0.487179487179487,-34.0545454545455,-32.0727272727273,-6.37074829931973,-49.0681818181818,-138.220230473752,-0.752880921895006,-36,-24,-9,-33.5161290322581,-126.707317073171,-0.673170731707317,-41.3030303030303,-33.5757575757576,-7.38086642599278,0,0,0,-36,-24,-9,0,0,0,-36.8571428571429,-30,-7.37142857142857,-14,-155.555555555556,-0.944444444444444,-24.0882352941176,-18.4705882352941,-7.82484076433121,0,0,0,-67,-49,-8.20408163265306
371,734010,7,Bangalore,2,6,-0.2,1,0.454545454545455,-0.222222222222222,0.375,61.9473684210526,154.461942257218,1.19160104986877,38.4285714285714,29.5714285714286,7.79710144927536,28.3777777777778,109.991386735573,0.649440137812231,36,24,9,50.0877192982456,129.94993172508,0.740100136549841,78,51,9.17647058823529,49.1136363636364,147.912388774812,0.872005475701574,36,24,9,26.2727272727273,133.057090239411,0.874769797421731,30.3809523809524,25.2380952380952,7.22264150943396,13,97.5,0.55,12,24,3,16,114.285714285714,0.857142857142857,36,24,9,13.2,95.6521739130435,0.405797101449275,26.3333333333333,20.8,7.59615384615385,6,54.5454545454545,0,42.7586206896552,37.4137931034483,6.85714285714286,1,100,0,18.9024390243902,14.5121951219512,7.81512605042017,22,110,0.5,42.4,28.8,8.83333333333333,-38.6346153846154,-128.617157490397,-0.778489116517286,-42,-24,-10.5,-34.0952380952381,-132.347504621072,-0.88354898336414,-36,-24,-9,-37.2307692307692,-123.469387755102,-0.811224489795918,-36,-24,-9,-59.25,-139.411764705882,-0.874509803921569,-42,-33.3333333333333,-7.56,-42.2692307692308,-124.462061155153,-0.563986409966025,-65.1428571428571,-51,-7.66386554621849,-32.8363636363636,-124.896265560166,-0.681881051175657,-36,-24,-9,-49.125,-139.857651245552,-0.768683274021352,-36,-24,-9,-3,-60,0,-93,-66,-8.45454545454546,-8,-47.0588235294118,0,-64.125,-42.875,-8.97376093294461,-5,-71.4285714285714,-0.571428571428571,-29,-20.4,-8.52941176470588,0,0,0,-42,-36,-7
372,734012,7,Hyderabad,11,4,-0.6,0,0.444444444444444,-0.625,0.375,38.0769230769231,124.371859296482,0.778894472361809,38,37,6.16216216216216,38.8947368421053,120.620239390642,0.68335146898803,65,49,7.95918367346939,26.1315789473684,116.961130742049,0.739693757361602,36,24,9,51.6888888888889,139.448441247002,0.877697841726619,36,24,9,24.4705882352941,127.217125382263,0.691131498470948,27.0909090909091,22.1818181818182,7.32786885245902,32.5,122.463768115942,0.626086956521739,44.1818181818182,34.5454545454545,7.67368421052632,24.4,104.273504273504,0.427350427350427,58.5555555555556,43.2222222222222,8.12853470437018,35.4705882352941,129.399141630901,0.703862660944206,36,24,9,10.5833333333333,102.41935483871,0.403225806451613,34.3469387755102,31.6122448979592,6.51904454486766,15.3571428571429,95.5555555555556,0.364444444444444,30.2272727272727,25.0757575757576,7.23262839879154,12.75,100,0.490196078431373,28.2222222222222,25.3555555555556,6.6783523225241,-44.3191489361702,-160.849420849421,-1.16293436293436,-35,-21.6666666666667,-9.69230769230769,-30.5454545454545,-125.373134328358,-0.73134328358209,-36,-24,-9,-26.3103448275862,-124.673202614379,-0.647058823529412,-36,-24,-9,-33.1363636363636,-171.12676056338,-1.18779342723005,-90.3333333333333,-54,-10.037037037037,-41.9473684210526,-152.390057361377,-0.879541108986616,-36,-24,-9,-21.25,-103.658536585366,-0.536585365853659,-36,-24,-9,-14.6153846153846,-127.51677852349,-0.644295302013423,-30.0869565217391,-24.2173913043478,-7.45421903052065,-12.2,-100,-0.590163934426229,-44.4166666666667,-32.8333333333333,-8.11675126903553,-4,-200,-2,-13,-12,-6.5,-86,-116.216216216216,-0.567567567567568,-29,-24.5,-7.10204081632653,-10,-71.4285714285714,0,-21.6,-17.6333333333333,-7.34971644612476
373,734014,7,Cuttack,7,1,-0.2,0,0.818181818181818,-0.444444444444444,0.5,53.8571428571429,123.606557377049,0.79344262295082,36,24,9,21.2,111.578947368421,0.778947368421053,36,24,9,36.469387755102,124.877707896576,0.680642907058001,36,24,9,46.3333333333333,133.924949290061,0.808316430020284,68.25,46.5,8.80645161290323,21.6666666666667,121.495327102804,0.710280373831776,25.5,15,10.2,34.8157894736842,144.906900328587,0.946330777656079,46.7,34.2333333333333,8.18500486854917,12.5454545454545,121.052631578947,0.807017543859649,36,24,9,27.5555555555556,134.054054054054,0.908108108108108,36.4210526315789,30.7719298245614,7.10148232611174,24.3333333333333,90.1234567901235,0.54320987654321,22.6615384615385,21.9384615384615,6.19775596072931,9,75,0.333333333333333,37.8235294117647,28.7647058823529,7.88957055214724,2.75,34.375,0,33.0227272727273,26.8863636363636,7.36939983093829,-40.0175438596491,-127.858744394619,-0.755605381165919,-36,-24,-9,-50.7321428571429,-128.785131459655,-0.70988213961922,-36,-24,-9,-28.5128205128205,-115.233160621762,-0.625906735751295,-36,-24,-9,-37.44,-145.454545454545,-0.916860916860917,-34.4074074074074,-29.1481481481481,-7.08259212198221,-32,-122.222222222222,-0.597222222222222,-33.7826086956522,-29.8260869565217,-6.79591836734694,-42.6666666666667,-134.736842105263,-0.8,-47,-45,-6.26666666666667,-22.5714285714286,-126.4,-0.672,-32,-24,-8,-19.9,-113.390313390313,-0.638176638176638,-33.4126984126984,-26.0952380952381,-7.68248175182482,-28.6666666666667,-128.358208955224,-0.686567164179104,-45.2121212121212,-35.4545454545455,-7.65128205128205,-13.375,-116.304347826087,-0.782608695652174,-62.125,-47.25,-7.88888888888889,-20.5,-93.1818181818182,-0.454545454545455,-41.6,-40.16,-6.21513944223108
374,734016,7,Ahmedabad,5,6,0,1,0.375,-0.222222222222222,0.5,54,120.502092050209,0.677824267782427,36,24,9,31.8947368421053,120,0.661386138613861,36,24,9,40,166.666666666667,1.25,314,286,6.58741258741259,23.9130434782609,113.871635610766,0.571428571428571,36,24,9,28.8571428571429,130.744336569579,0.718446601941748,114.333333333333,90,7.62222222222222,32.5,191.176470588235,1.52941176470588,16,13.4,7.16417910447761,23.1111111111111,132.484076433121,0.64968152866242,60.75,42.5833333333333,8.55968688845401,67.3846153846154,136.661466458658,0.708268330733229,60,24,15,15.9375,128.787878787879,0.696969696969697,44.9117647058824,37.1176470588235,7.25990491283677,19.75,105.333333333333,0.48,24.6666666666667,19.3095238095238,7.66461159062885,6.5,44.8275862068966,0.137931034482759,23.0526315789474,18.6315789473684,7.42372881355932,-57.2307692307692,-138.033395176252,-0.85343228200371,-42,-33.3333333333333,-7.56,-36.7857142857143,-123.501199040767,-0.810551558752998,-36,-24,-9,-32.2678571428571,-124.792817679558,-0.680939226519337,-36,-24,-9,-42.4814814814815,-125.629791894852,-0.578313253012048,-68.7142857142857,-54.4285714285714,-7.5748031496063,-46.304347826087,-112.579281183932,-0.543340380549683,-34,-18,-11.3333333333333,-46,-119.584055459272,-0.613518197573657,-44,-24,-11,-47.7777777777778,-142.857142857143,-0.79734219269103,-36,-24,-9,-6,-34.2857142857143,0,-86,-73.8181818181818,-6.99014778325123,-5,-71.4285714285714,-0.571428571428571,-38.6,-25.2,-9.19047619047619,-5,-45.4545454545455,0,-67,-45,-8.93333333333333,0,0,0,-39.5,-30,-7.9
375,734018,7,Ranchi,3,2,0.4,0,0.875,-0.8,0.5,35.3870967741936,133.45498783455,0.948905109489051,26.3684210526316,19,8.32686980609418,35.3673469387755,125.397973950796,0.808972503617945,36,24,9,40.1969696969697,134.329113924051,0.766582278481013,57.9166666666667,44.9166666666667,7.73654916512059,49.85,118.831942789035,0.631704410011919,108,72.3333333333333,8.95852534562212,49.6590909090909,138.466413181242,0.751584283903676,36,24,9,33.8709677419355,127.118644067797,0.675544794188862,39.4571428571429,32.3428571428571,7.31978798586572,26.625,108.121827411168,0.49238578680203,42,42,6,13.5384615384615,102.325581395349,0.465116279069767,34.1428571428571,31.9285714285714,6.41610738255034,0,0,0,39.4285714285714,32.5714285714286,7.26315789473684,14,155.555555555556,0.944444444444444,22.972972972973,17.6216216216216,7.82208588957055,0,0,0,43,36.5,7.06849315068493,-60.9230769230769,-153.587588881707,-1.18422753716871,-38.4285714285714,-29.5714285714286,-7.79710144927536,-28.3913043478261,-109.840201850294,-0.647603027754415,-36,-24,-9,-49.3965517241379,-129.755434782609,-0.736413043478261,-78,-51,-9.17647058823529,-48.7555555555556,-148.443843031123,-0.876860622462787,-36,-24,-9,-27.5090909090909,-135.695067264574,-0.904035874439462,-31.7142857142857,-26.3809523809524,-7.2129963898917,-18,-100,-0.481481481481482,-12,-24,-3,-22,-110,-0.5,-42,-28,-9,-13.2,-95.6521739130435,-0.405797101449275,-24.7647058823529,-19.7647058823529,-7.51785714285714,-6,-54.5454545454545,0,-40.8064516129032,-35.7741935483871,-6.84400360685302,-1,-100,0,-19.5238095238095,-14.7380952380952,-7.94830371567044,-36,-85.7142857142857,-0.333333333333333,-53.2,-37.7333333333333,-8.45936395759717
376,734020,7,Hyderabad,11,1,-0.2,0,0.444444444444444,-0.444444444444444,0.375,37.4074074074074,123.321123321123,0.766788766788767,38,37,6.16216216216216,39,120.64,0.686933333333333,65,49,7.95918367346939,28.2105263157895,121.129943502825,0.775141242937853,36,24,9,51.5217391304348,140.153755174453,0.883500887049083,36,24,9,35.4705882352941,129.399141630901,0.703862660944206,36,24,9,31.3333333333333,122.254335260116,0.624277456647399,44.2954545454546,34.6818181818182,7.66317169069463,15.5,126.530612244898,0.73469387755102,40,22,10.9090909090909,24.6,104.237288135593,0.423728813559322,57.3,41.3,8.32445520581114,10.5833333333333,102.41935483871,0.403225806451613,35.3877551020408,32.1020408163265,6.61411315956771,15.3571428571429,95.5555555555556,0.364444444444444,30.2537313432836,25.0597014925373,7.2435973793925,12.75,100,0.490196078431373,28.4347826086957,25.2826086956522,6.74806534823732,-40.7068965517241,-128.59477124183,-0.763616557734205,-36,-24,-9,-50.0877192982456,-128.372302158273,-0.705935251798561,-36,-24,-9,-28.15,-114.19878296146,-0.612576064908722,-36,-24,-9,-37.84,-145.538461538462,-0.916923076923077,-34.7777777777778,-29.3703703703704,-7.1046658259773,-42.6666666666667,-134.736842105263,-0.8,-47,-45,-6.26666666666667,-30.0833333333333,-121.959459459459,-0.594594594594595,-33.25,-29.5833333333333,-6.74366197183099,-22.5714285714286,-126.4,-0.672,-32,-24,-8,-19.9,-113.390313390313,-0.638176638176638,-33.390625,-26.0625,-7.68705035971223,-28.6666666666667,-128.358208955224,-0.686567164179104,-43.6285714285714,-34.1142857142857,-7.67336683417085,-13.375,-116.304347826087,-0.782608695652174,-63.125,-48,-7.890625,-20.5,-93.1818181818182,-0.454545454545455,-40.6923076923077,-39.5384615384615,-6.17509727626459
377,734022,7,Ahmedabad,7,5,-0.4,1,0.818181818181818,-0.8,0.5,55.6086956521739,115.43321299639,0.626353790613718,36,24,9,48.625,121.943573667712,0.783699059561129,34,18,11.3333333333333,35.0789473684211,144.264069264069,0.935064935064935,46.9333333333333,34.4333333333333,8.17812197483059,46.4137931034483,133.465542885473,0.804164600892415,68.25,46.5,8.80645161290323,36.4,124.82853223594,0.680384087791495,36,24,9,12.7272727272727,119.65811965812,0.786324786324786,36,24,9,27.5555555555556,134.054054054054,0.908108108108108,35.5593220338983,30.135593220339,7.07986501687289,9,75,0.333333333333333,39.1764705882353,29.8235294117647,7.88165680473373,0,0,0,36,24,9,2.75,34.375,0,33.5909090909091,27.4318181818182,7.34714167357084,2,12.5,0,24,24,6,-31.25,-120.423892100193,-0.662813102119461,-36,-24,-9,-20.3333333333333,-83.5616438356164,-0.547945205479452,-36,-24,-9,-38.0816326530612,-141.685649202733,-0.96127562642369,-28.6206896551724,-22.9137931034483,-7.49435665914221,-24.5833333333333,-116.141732283465,-0.594488188976378,-36,-24,-9,-72,-180,-1.4,-166.5,-152,-6.57236842105263,-29,-118.367346938776,-0.775510204081633,-85.75,-72.75,-7.07216494845361,-26.9333333333333,-129.903536977492,-0.713826366559486,-89.25,-70.5,-7.59574468085106,-48.125,-120.689655172414,-0.636363636363636,-15.4444444444444,-12,-7.72222222222222,-25.6666666666667,-140,-0.727272727272727,-56.5384615384615,-39.7692307692308,-8.52998065764023,-15.9375,-128.787878787879,-0.696969696969697,-42.9166666666667,-35.5555555555556,-7.2421875,-19.75,-105.333333333333,-0.48,-24.6511627906977,-19.4186046511628,-7.61676646706587
378,734024,7,Delhi,6,4,-1,0,0.142857142857143,-0.625,0.5,37.9245283018868,128.434504792332,0.776996805111821,42,24,10.5,54.0714285714286,135.906642728905,0.833034111310592,42,33.3333333333333,7.56,31.7543859649123,124.313186813187,0.677197802197802,36,24,9,41.25,125.407166123779,0.579804560260586,63.25,49.875,7.60902255639098,43.3,142.434210526316,0.789473684210526,36,24,9,35.4666666666667,124.590163934426,0.819672131147541,36,24,9,48.9565217391304,113.737373737374,0.551515151515152,62,30,12.4,18.6666666666667,82.3529411764706,0.323529411764706,33.7857142857143,30.4285714285714,6.66197183098592,9,50,0,60.4444444444444,40.7777777777778,8.89373297002725,4.5,69.2307692307692,0.615384615384615,31.1428571428571,21.4285714285714,8.72,2,33.3333333333333,0,41.5625,29.25,8.52564102564103,-43.4791666666667,-160.909791827294,-1.16422513492675,-35,-21.6666666666667,-9.69230769230769,-31.9166666666667,-132.986111111111,-0.791666666666667,-36,-24,-9,-33.5652173913043,-172.321428571429,-1.21428571428571,-90.3333333333333,-54,-10.037037037037,-43.2105263157895,-150.091407678245,-0.848263254113345,-36,-24,-9,-27.2333333333333,-128.056426332288,-0.689655172413793,-36,-24,-9,-14.6153846153846,-127.51677852349,-0.644295302013423,-31.8260869565217,-25.2608695652174,-7.55938037865749,-24.1666666666667,-109.433962264151,-0.59622641509434,-36,-24,-9,-86,-116.216216216216,-0.567567567567568,-27.6666666666667,-22.4166666666667,-7.40520446096654,-1,-50,0,-21.8,-15.6,-8.38461538461539,-4,-200,-2,-19,-16,-7.125,-10,-71.4285714285714,0,-23,-17.8387096774194,-7.73598553345389
379,734026,7,Hyderabad,2,11,-0.2,0,0.454545454545455,-0.75,0.375,60.55,151.659361302442,1.16593613024421,38.4285714285714,29.5714285714286,7.79710144927536,28,109.393183707398,0.646716541978387,36,24,9,49.0169491525424,129.280286097452,0.731336611533304,78,51,9.17647058823529,27.7454545454545,135.76512455516,0.902135231316726,31.7142857142857,26.3809523809524,7.2129963898917,48.304347826087,148.927613941019,0.883378016085791,36,24,9,13.75,98.2142857142857,0.464285714285714,26.4,24,6.6,13.2,95.6521739130435,0.405797101449275,26.1176470588235,21.1764705882353,7.4,6,54.5454545454545,0,40.4375,35.40625,6.85260370697264,1,100,0,20.1666666666667,15.3095238095238,7.90357698289269,26,123.809523809524,0.666666666666667,38.5714285714286,27.4285714285714,8.4375,36,85.7142857142857,0.333333333333333,48.6470588235294,34.3529411764706,8.49657534246575,-38.6610169491525,-120.75172048703,-0.690312334568555,-65,-49,-7.95918367346939,-51.1489361702128,-140.667056758338,-0.888238736102984,-36,-24,-9,-28.051282051282,-120.35203520352,-0.772277227722772,-36,-24,-9,-36.3571428571429,-123.095525997582,-0.764207980652962,-38,-37,-6.16216216216216,-13.8,-106.153846153846,-0.553846153846154,-42.3333333333333,-24,-10.5833333333333,-31.9230769230769,-119.081779053085,-0.671449067431851,-104,-60,-10.4,-32.1851851851852,-122.222222222222,-0.618846694796062,-44.75,-35.0909090909091,-7.65155440414508,-21.1666666666667,-104.098360655738,-0.40983606557377,-53.8181818181818,-39.7272727272727,-8.12814645308925,-10,-111.111111111111,-0.444444444444444,-74.5,-54,-8.27777777777778,-9.84615384615385,-101.587301587302,-0.396825396825397,-35.16,-31.94,-6.60488415779587,-12.75,-100,-0.490196078431373,-29.2391304347826,-25.7608695652174,-6.81012658227848
380,734028,7,Kolkata,3,1,-0.2,0,0.875,-0.444444444444444,0.25,34.5625,132.138590203106,0.936678614097969,26.3684210526316,19,8.32686980609418,35.04,125.591397849462,0.812903225806452,36,24,9,41.1363636363636,134.206623826001,0.763222936233317,59.5833333333333,46.9166666666667,7.61989342806394,47.8,125.955204216074,0.645586297760211,64,24,16,48.7111111111111,138.383838383838,0.751262626262626,36,24,9,34.1935483870968,126.946107784431,0.668263473053892,39.2222222222222,32.1111111111111,7.32871972318339,26.625,108.121827411168,0.49238578680203,42,42,6,13.5384615384615,102.325581395349,0.465116279069767,33.2413793103448,31.2413793103448,6.3841059602649,0,0,0,39.4285714285714,32.5714285714286,7.26315789473684,14,155.555555555556,0.944444444444444,23.3243243243243,17.9459459459459,7.79819277108434,0,0,0,53.75,45.625,7.06849315068493,-40.6949152542373,-128.464419475655,-0.764044943820225,-36,-24,-9,-49.3275862068966,-128.066248880931,-0.704565801253357,-36,-24,-9,-28.3170731707317,-114.047151277014,-0.611001964636542,-36,-24,-9,-30.0833333333333,-121.959459459459,-0.594594594594595,-31.5384615384615,-28,-6.75824175824176,-38.62,-145.406626506024,-0.912650602409638,-34.7777777777778,-29.3703703703704,-7.1046658259773,-51,-139.090909090909,-0.818181818181818,-55,-51,-6.47058823529412,-22.5714285714286,-126.4,-0.672,-32,-24,-8,-19.9,-113.390313390313,-0.638176638176638,-33.2461538461538,-26.0307692307692,-7.66312056737589,0,0,0,-36,-24,-9,-13.375,-116.304347826087,-0.782608695652174,-57.0740740740741,-43.5555555555556,-7.86224489795918,-20.5,-93.1818181818182,-0.454545454545455,-39.962962962963,-38.962962962963,-6.15399239543726
381,734030,7,Chandigarh,4,7,0,0,0.375,-0.5,0.333333333333333,43.0612244897959,159.969673995451,1.15542077331312,35,21.6666666666667,9.69230769230769,32.6923076923077,138.436482084691,0.853420195439739,36,24,9,60.7586206896552,133.3838001514,0.822104466313399,36,24,9,32.75,171.241830065359,1.19825708061002,90.3333333333333,54,10.037037037037,22.7692307692308,108.823529411765,0.580882352941176,36,24,9,26.7741935483871,127.496159754224,0.682027649769585,36,24,9,17.8461538461538,126.086956521739,0.663043478260869,31.25,25.2083333333333,7.43801652892562,94,118.987341772152,0.582278481012658,31.1666666666667,24.4166666666667,7.65870307167236,1,50,0,18.125,12.75,8.52941176470588,4,200,2,29.6666666666667,24,7.41666666666667,10,71.4285714285714,0,22,16.9705882352941,7.77816291161179,-50.1111111111111,-121.891891891892,-0.772972972972973,-34,-18,-11.3333333333333,-55.625,-116.39058413252,-0.625980819529207,-36,-24,-9,-36.4,-124.82853223594,-0.680384087791495,-36,-24,-9,-46.3050847457627,-134.184675834971,-0.81434184675835,-68.25,-46.5,-8.80645161290323,-35.4473684210526,-143.910256410256,-0.92948717948718,-47.3,-34.6333333333333,-8.1944177093359,-12.7272727272727,-119.65811965812,-0.786324786324786,-36,-24,-9,-9,-75,-0.333333333333333,-40.5294117647059,-30.8823529411765,-7.87428571428571,0,0,0,-25,-12,-12.5,-11.4,-102.702702702703,-0.585585585585586,-49.2325581395349,-39.7209302325581,-7.4367681498829,-2.75,-34.375,0,-32.7826086956522,-26.7608695652174,-7.35012185215272,-2,-12.5,0,-21.5,-21,-6.14285714285714
382,734032,7,Kolkata,1,2,0.2,1,0.285714285714286,-0.8,0.25,41.1333333333333,129.350104821803,0.772536687631027,36,24,9,48.8474576271186,127.861579414374,0.703637976929902,36,24,9,28.7560975609756,112.715105162524,0.594646271510516,36,24,9,38.62,145.406626506024,0.912650602409638,34.7777777777778,29.3703703703704,7.1046658259773,33.9166666666667,128.391167192429,0.668769716088328,32.6923076923077,28.9230769230769,6.78191489361702,51,139.090909090909,0.818181818181818,55,51,6.47058823529412,22.5714285714286,126.4,0.672,32,24,8,12.1875,103.174603174603,0.391534391534391,42.0434782608696,31.5434782608696,7.99724328049621,28.6666666666667,128.358208955224,0.686567164179104,44.7428571428571,34.8,7.71428571428571,13.375,116.304347826087,0.782608695652174,58.1481481481482,44.4444444444444,7.85,20.5,93.1818181818182,0.454545454545455,39.3928571428571,38.4285714285714,6.15055762081784,-59.4146341463415,-150.649350649351,-1.15398886827458,-38.4285714285714,-29.5714285714286,-7.79710144927536,-22,-106.796116504854,-0.699029126213592,-36,-24,-9,-49.3166666666667,-129.894644424934,-0.735733099209833,-78,-51,-9.17647058823529,-27.625,-134.638816362054,-0.894691035683203,-32.1904761904762,-26.8571428571429,-7.19148936170213,-47.8936170212766,-149.171636845593,-0.882703777335984,-36,-24,-9,-16.75,-106.349206349206,-0.53968253968254,-26.4,-24,-6.6,-12,-96,-0.426666666666667,-27.9411764705882,-22.4705882352941,-7.46073298429319,-26,-123.809523809524,-0.666666666666667,-41.7142857142857,-29.4285714285714,-8.50485436893204,-2,-26.6666666666667,0,-37.5263157894737,-29.9210526315789,-7.52506596306069,-1,-100,0,-20.9285714285714,-15.8809523809524,-7.90704647676162,-6,-54.5454545454545,0,-41.25,-36.15625,-6.84528954191876
